X(m) Y(m) X_Ratio Y_Ratio Z_Ratio
555575.993620 2328454.999730 0.692499 0.866728 19.905783
555571.581150 2328458.649260 0.709949 0.858809 19.890545
555571.359800 2328466.340420 0.695942 0.951674 19.845617
555542.172820 2328476.513950 0.700503 0.936643 19.919787
555628.566650 2328503.626280 0.726956 0.900860 19.264900
556611.098750 2327382.056400 1.597458 1.287949 3.182250
555442.296810 2327814.752690 0.731346 0.665508 20.977370
555459.138840 2327819.158260 0.726143 0.638220 20.938082
556638.313960 2327519.895510 1.593668 0.979444 3.795931
555767.727390 2327638.567350 0.840360 1.010474 17.894837
555393.121560 2327754.689850 0.701832 0.626531 20.780443
556448.279300 2327409.889950 1.353118 1.098979 6.284747
555920.315490 2327590.048430 1.045124 0.800080 15.904788
556310.890630 2327460.039180 1.255003 1.296781 9.145468
556453.388430 2327411.439330 1.559861 0.973733 6.141479
556180.374630 2327507.258910 1.056733 1.077915 11.695226
555775.276340 2327645.002720 0.933836 0.733893 17.882229
555910.190800 2327602.136260 1.057791 0.922042 16.116062
556039.451230 2327564.242610 0.959666 1.039827 14.225051
555612.352050 2327703.970250 0.732336 0.677533 19.526435
556063.559570 2327558.522280 1.082381 1.013706 13.848091
555705.347990 2327676.435150 0.913135 0.956171 18.707422
555766.598720 2327657.728030 0.905592 0.739094 18.027008
556064.090450 2327561.631960 1.125494 1.143975 13.865560
555567.389800 2327722.481840 0.734669 0.789175 19.925830
556262.552800 2327497.740110 1.621289 0.901814 10.265991
556600.176270 2327380.008420 2.039362 1.493142 3.230335
555613.926450 2327713.946810 0.759334 0.655901 19.590047
555985.200740 2327597.408720 0.940349 0.819664 15.198453
556494.313230 2327424.348390 1.456191 1.145283 5.570472
556324.315800 2327486.062990 1.529768 1.055285 9.107692
556425.168460 2327453.225520 1.283140 1.270704 7.126522
555649.314300 2327713.947880 0.782601 0.694915 19.359466
556077.141110 2327576.201230 1.044036 1.208535 13.823168
555981.414980 2327607.652650 1.001266 1.083838 15.330283
555923.407780 2327628.125980 0.933630 0.841497 16.188162
556587.778560 2327402.157290 1.502865 1.086789 3.747269
556129.958070 2327561.674320 1.408321 0.847667 12.950288
555841.281130 2327665.338840 0.803010 0.802875 17.400424
555848.161130 2327666.523070 0.979391 0.983022 17.300369
556227.542360 2327548.162720 1.554223 1.191315 11.357808
556668.742800 2327393.317990 2.030465 1.240522 2.519133
555822.897520 2327685.791660 0.807528 0.811705 17.745038
556422.973510 2327489.257320 1.338620 1.280758 7.504072
555984.583500 2327644.350460 1.027999 1.055358 15.578403
556254.030640 2327563.124760 1.100466 1.103401 11.006711
556120.721310 2327609.476560 1.234835 1.087986 13.451251
556439.494870 2327502.723080 1.605194 1.037300 7.246229
556145.832820 2327602.637630 1.402305 1.086718 13.024320
556432.654910 2327508.404720 1.267892 1.208161 7.424611
555814.364260 2327715.672910 0.931324 0.779967 18.019154
556437.500240 2327509.853150 1.349642 1.034617 7.353356
556523.409670 2327481.010560 1.340708 1.031673 5.549703
556408.324340 2327526.483400 1.500054 0.944039 8.024097
556245.118230 2327583.835510 1.470329 1.142683 11.325195
555845.806520 2327719.822110 0.949375 0.731279 17.731655
555359.584630 2327875.212040 0.755709 0.683073 21.419654
555930.641360 2327696.786130 0.868899 0.982417 16.644599
556334.714360 2327563.678280 1.379752 1.060771 9.659618
556003.513120 2327675.140260 0.948827 0.975056 15.582625
555836.225340 2327733.479430 0.828170 0.770165 17.909234
555387.190560 2327886.576130 0.737066 0.669004 21.418562
556200.754150 2327626.785460 1.458147 0.997704 12.383123
555489.872130 2327858.085240 0.725611 0.709677 21.010830
555569.082950 2327834.934720 0.738761 0.669699 20.554630
555592.150050 2327837.266820 0.733163 0.679992 20.435949
555564.979030 2327850.668140 0.740996 0.719827 20.650902
556578.316530 2327515.001710 1.763956 0.973138 4.843395
556223.537170 2327637.718050 1.605287 1.055115 12.102305
556705.685790 2327472.730160 1.629832 1.071482 2.342694
556499.192750 2327547.925350 1.766174 0.953170 6.569857
556627.161130 2327507.123960 1.530763 1.175355 3.924890
556395.045170 2327588.974060 1.181467 1.098795 8.798048
556105.505620 2327692.273990 1.435503 0.891867 14.290488
555698.769810 2327830.767060 0.893553 0.696894 19.684470
556696.511110 2327499.392580 2.096319 1.004880 2.541904
556514.089720 2327566.007690 1.268068 1.094516 6.429776
556711.001100 2327500.046510 1.689647 0.999387 2.361132
556017.172060 2327779.893040 0.903101 0.785171 16.068583
555563.326630 2327967.610580 0.734311 0.691396 21.029082
556491.621830 2327680.352330 1.275910 0.976378 7.671928
555813.699460 2327907.262370 0.957284 0.729885 19.015148
555586.803740 2327995.853080 0.754983 0.684479 20.975800
555430.657610 2328048.776180 0.755734 0.718208 21.682943
555441.918500 2328054.287910 0.746955 0.708679 21.663459
555443.046080 2328065.370050 0.745851 0.713401 21.671987
555935.049010 2327926.600690 0.843008 0.760799 17.824361
555424.516170 2328132.135900 0.756443 0.734543 21.684919
555483.779850 2328218.617160 0.752555 0.772915 21.396883
555548.238950 2328308.805860 0.719973 0.792577 20.827668
555576.179630 2328413.695250 0.698755 0.846092 20.168910
555551.928880 2328434.984500 0.705145 0.866067 20.146722
556607.894410 2327382.536320 1.711557 1.248564 3.282892
556588.399170 2327405.630800 1.500663 1.328951 3.739794
556326.286250 2327518.183960 1.643435 1.112565 9.471686
556349.793820 2327574.703370 1.259876 1.011733 9.496909
556584.230960 2327519.394170 1.523990 0.958990 4.764006
556501.905880 2327550.026920 1.267714 1.080294 6.541965
555398.793680 2327752.989380 0.720318 0.844468 20.740365
556196.102970 2327499.715880 1.651494 1.240236 11.377233
556443.411870 2327415.232540 1.397364 1.075484 6.360250
555772.668670 2327644.087400 0.939695 0.775384 17.890334
555445.264310 2327745.359620 0.717584 0.761428 20.573325
555487.777710 2327733.954560 0.719430 0.639416 20.356924
556453.699580 2327416.717160 1.615592 1.283924 6.284579
555694.426240 2327671.222930 0.883446 0.908999 18.743666
555542.914950 2327719.822330 0.714629 0.643445 20.026821
555540.774080 2327720.355260 0.725398 0.763495 20.032393
556345.685790 2327458.746890 1.229958 1.249237 8.550909
556081.433780 2327550.741210 1.162565 0.994373 13.508132
555778.111940 2327651.007110 0.934683 1.009141 17.905358
556604.001830 2327371.600340 1.613764 1.357262 3.200146
555977.359680 2327588.345980 0.904232 0.800462 15.204927
556116.933470 2327544.528810 1.171332 1.217110 12.981938
556366.793580 2327459.663570 1.287636 1.281469 8.206733
555618.896670 2327708.056240 0.743007 0.653304 19.519448
555957.180790 2327600.604250 1.154392 0.801756 15.570642
555631.791260 2327705.421780 0.745067 0.802974 19.419679
555470.829770 2327755.644200 0.727471 0.738049 20.542964
556419.536870 2327445.161870 1.394822 1.170555 7.142820
555799.367950 2327654.095550 0.877181 0.736602 17.726266
556356.606200 2327471.966920 1.303340 1.276449 8.439802
556279.737850 2327498.612790 1.588857 0.907547 10.051685
556199.493960 2327526.298950 1.406332 0.877984 11.584616
555631.993990 2327712.028990 0.748618 0.849128 19.459775
555973.213070 2327608.349400 1.197679 1.077420 15.413159
555540.218350 2327754.572110 0.721712 0.643652 20.251686
555583.857940 2327744.765690 0.738611 0.785618 19.962958
556170.870790 2327554.759770 1.205906 0.895935 12.291327
555527.822050 2327763.625790 0.732405 0.727089 20.367865
556140.671450 2327569.988890 1.037161 0.981000 12.871851
555978.550840 2327633.504300 0.915611 0.984934 15.576277
556443.666260 2327488.726320 1.402461 1.268401 7.057878
556107.289610 2327613.772130 1.418309 1.106607 13.638780
555816.075740 2327713.157410 0.909711 0.768550 17.981316
556623.184450 2327441.416750 1.546820 1.182621 3.502767
555928.154300 2327679.460510 0.940807 0.954503 16.550034
555716.662600 2327750.350590 0.790426 0.780939 19.110346
555718.774200 2327750.930630 0.819144 0.718545 19.106258
556159.374760 2327608.729460 1.025649 0.875322 12.839872
556656.932010 2327442.274960 1.805404 1.204027 2.981536
556255.933960 2327587.758670 1.263785 1.040160 11.149020
556394.578860 2327545.078670 1.228820 0.928484 8.429811
556106.106080 2327644.424260 1.100174 0.815004 13.935293
555519.258680 2327837.981480 0.724218 0.686925 20.792352
556393.913450 2327553.706420 1.531490 0.931673 8.530851
555856.134400 2327734.030150 0.835223 0.898520 17.714489
556439.909910 2327547.629030 1.280066 1.030123 7.620308
556402.370480 2327560.617980 1.511654 0.985057 8.404321
555659.321840 2327824.317230 0.760226 0.720603 19.949898
555421.042680 2327906.976070 0.736940 0.689228 21.411785
555966.824100 2327734.758300 0.943660 0.832181 16.465452
556074.870240 2327701.651150 1.177214 0.849660 14.802771
555407.030720 2327920.705310 0.737402 0.676087 21.489243
555744.028230 2327817.349090 0.902853 0.736454 19.253050
556123.750920 2327705.042570 1.027563 0.879380 14.128921
555417.892070 2327935.523300 0.737249 0.686829 21.504082
555559.913240 2327925.358120 0.739910 0.674629 20.946938
555540.674970 2327960.496920 0.749984 0.675877 21.148900
555429.275990 2327995.838020 0.757974 0.692274 21.615686
555379.730070 2328016.257110 0.753445 0.691562 21.772456
555429.739610 2328047.851160 0.757647 0.722434 21.687535
555439.036190 2328087.953450 0.749804 0.720488 21.689971
555452.741420 2328102.945800 0.756468 0.740029 21.644362
555468.557370 2328157.598770 0.757239 0.749691 21.567870
555508.694210 2328149.152120 0.742910 0.733810 21.427404
555494.491060 2328194.210270 0.749942 0.769278 21.417937
555559.750090 2328223.035510 0.715164 0.766722 21.046985
555494.886730 2328255.533550 0.728488 0.790743 21.252939
555548.747510 2328293.500900 0.721082 0.793804 20.874205
555555.420320 2328321.802600 0.726689 0.816755 20.744945
555538.131810 2328343.639430 0.714430 0.848013 20.746014
555549.279660 2328501.311460 0.709888 0.942165 19.696378
555611.431430 2328523.038790 0.686815 0.932173 19.224260
556584.754880 2327504.027650 1.844044 1.167966 4.626445
556705.875610 2327503.079470 1.649611 1.008975 2.433714
556360.491210 2327625.405980 1.651475 1.036256 9.713255
556618.880860 2327376.933230 1.926184 1.400521 3.105439
555638.205630 2327709.659730 0.805256 0.750661 19.404950
555491.114490 2327758.848420 0.726720 0.827932 20.495799
555631.209960 2327718.958770 0.743339 0.908674 19.513832
556120.975340 2327561.083800 1.420955 0.989700 13.031275
555625.094700 2327722.388760 0.750691 0.845888 19.575630
556205.660400 2327533.393190 1.423886 0.872985 11.510508
556433.033690 2327456.005980 1.295553 1.195285 7.050347
556338.911130 2327488.945980 1.672194 1.237466 8.963514
556249.783140 2327523.585210 1.296146 0.917575 10.773575
555967.111690 2327618.820830 0.903900 1.023958 15.598653
555640.918730 2327738.511320 0.818365 0.722214 19.600501
556141.185670 2327579.898930 1.019470 1.082881 12.954722
555635.583530 2327752.786930 0.779171 0.815167 19.727627
556426.364140 2327498.111630 1.726629 0.937388 7.514507
555727.691040 2327731.304350 0.930577 0.791874 18.895005
555861.146910 2327705.430240 0.814770 0.868543 17.473964
556674.641240 2327428.096070 1.883437 1.001894 2.557185
555661.396330 2327771.843480 0.793017 0.775578 19.660179
556408.091550 2327533.219730 1.270209 0.948122 8.089780
556117.923340 2327632.004760 1.209877 1.022917 13.628070
555367.508030 2327874.563310 0.747641 0.691137 21.408850
555359.061160 2327877.121480 0.752694 0.706905 21.423639
556223.830930 2327599.401120 1.499701 0.886924 11.798512
555541.143400 2327822.390260 0.740064 0.724414 20.639307
555920.492310 2327706.378360 1.039391 0.812538 16.812665
555852.621520 2327734.600800 0.988356 0.823775 17.755112
556125.625180 2327645.477140 1.019260 0.972796 13.666183
555900.486270 2327721.878330 0.828571 0.819105 17.153395
556303.611150 2327592.303800 1.421611 1.140028 10.432138
555504.565440 2327854.125960 0.730318 0.679592 20.931885
555609.727080 2327822.696500 0.740261 0.657437 20.270099
555599.402710 2327830.796110 0.771297 0.710819 20.364401
555680.294160 2327806.676850 0.854472 0.735474 19.706408
555598.767640 2327833.891420 0.764806 0.702244 20.387125
556298.204280 2327607.013890 1.322048 1.131945 10.640664
555792.864350 2327774.866700 0.916783 0.742535 18.598422
556496.141720 2327543.489990 1.340160 0.999151 6.573605
556387.272710 2327582.837950 1.462061 0.897836 8.898390
555859.523380 2327759.765140 0.842085 0.846147 17.841756
555596.128750 2327859.087680 0.753096 0.657378 20.512053
556535.103390 2327549.000060 1.298972 1.043109 5.925469
556435.172360 2327590.064580 1.418587 0.910030 8.095657
556711.481690 2327502.631650 2.029829 1.220403 2.364011
555410.800580 2327954.884370 0.742262 0.669904 21.585464
556099.268800 2327747.189510 1.200371 0.810490 14.747774
556249.346250 2327817.717320 1.230243 0.867249 12.776322
556464.733760 2327758.886320 1.292172 0.976239 8.667746
555474.381360 2328162.587940 0.752725 0.750697 21.542540
555497.419420 2328193.941970 0.751980 0.782103 21.427695
555541.343730 2328311.592820 0.713046 0.821229 20.846915
555556.793520 2328405.017030 0.704871 0.836854 20.307183
555558.080540 2328406.304230 0.714784 0.843138 20.296286
555574.057190 2328454.860600 0.694216 0.858856 19.900083
555612.413120 2328478.073970 0.685333 0.960134 19.539156
555566.498350 2328497.406130 0.709464 0.898733 19.644160
555557.470950 2328504.365390 0.696266 1.032099 19.626148
556304.367610 2327461.547490 1.565186 0.926947 9.271949
555735.987060 2327724.081910 0.914085 0.854572 18.781380
556626.376710 2327479.230410 1.627971 1.059036 3.696204
555488.722110 2327858.408390 0.729361 0.654823 21.006916
555529.393020 2328182.463580 0.754667 0.772327 21.313309
556611.880130 2327394.899110 1.914947 1.154498 3.269359
555938.721800 2327629.995790 1.060479 0.964737 16.028725
556213.896240 2327541.221370 1.499658 0.873307 11.445212
555528.898060 2327763.755920 0.726772 0.799417 20.366524
556310.878230 2327511.329040 1.476706 0.899300 9.598174
556271.157710 2327524.770390 1.252698 0.904507 10.437824
556321.126770 2327509.383480 1.299162 1.155118 9.477547
556039.715030 2327611.027800 1.116550 1.048592 14.641366
556283.786380 2327530.046810 1.650787 0.904676 10.223851
555856.731570 2327672.993740 0.858825 0.776875 17.294829
555739.420650 2327715.846770 0.798526 0.749223 18.691614
556185.634030 2327569.991030 1.611653 1.116189 12.203972
555361.113410 2327837.082030 0.732785 0.730057 21.271701
556443.842410 2327486.558230 1.267220 1.193419 7.132286
556164.546450 2327590.769810 1.089395 0.955335 12.652842
556292.213200 2327549.079040 1.467744 0.891977 10.245567
555645.734890 2327764.330750 0.753492 0.685349 19.733802
556595.935550 2327445.679440 1.429702 1.095943 3.949064
555368.706560 2327858.289060 0.751869 0.743756 21.449265
555688.562010 2327760.176760 0.747569 0.843512 19.383023
555480.084630 2327826.717130 0.735377 0.671638 20.912152
556013.202210 2327662.567170 0.898199 1.014075 15.361701
555536.568300 2327819.334780 0.746952 0.642378 20.624203
556103.702390 2327640.233920 0.981855 1.012940 13.941081
556228.211360 2327607.627010 1.448485 0.857624 11.790686
555873.021850 2327725.717960 0.819243 0.925068 17.457968
556247.635500 2327603.957060 1.602579 0.953024 11.451021
555647.180360 2327803.656710 0.746734 0.728338 19.903299
555582.551390 2327823.950100 0.732836 0.653492 20.406038
556312.422420 2327585.174680 1.285555 0.905338 10.185153
555514.949870 2327848.392320 0.738827 0.642932 20.881857
556325.752690 2327594.587340 1.360472 0.925073 10.029884
555807.168400 2327772.349150 0.966233 0.809458 18.441548
555617.368230 2327833.823460 0.743874 0.680215 20.270726
556574.235110 2327514.605290 1.635230 0.958206 4.911231
555860.609440 2327759.674440 0.811866 0.740792 17.827866
556236.088070 2327642.625490 1.409348 0.921759 11.937616
555420.730260 2327908.161120 0.734848 0.672016 21.411967
556363.709350 2327607.576660 1.600582 1.119846 9.519257
556207.304630 2327660.388730 1.423538 1.059423 12.538563
555677.193020 2327835.236360 0.790980 0.671691 19.870103
556505.327030 2327571.287660 1.380504 1.186274 6.641878
556390.836670 2327623.843350 1.338681 1.045295 9.155603
556395.057370 2327633.698000 1.496668 0.923544 9.112597
555823.786190 2327837.477260 0.972510 0.756954 18.608613
556552.581050 2327601.380460 1.303489 1.139977 5.951199
555603.785460 2327918.079510 0.754989 0.670065 20.687499
555589.953400 2327924.947560 0.739789 0.678735 20.785562
555408.518390 2327982.475360 0.752226 0.693093 21.634945
555429.618470 2327976.408910 0.745386 0.681095 21.578596
555575.246150 2327945.521270 0.748769 0.680112 20.934838
556550.488650 2327652.331630 1.882331 0.990937 6.377697
555453.553990 2328037.308960 0.744179 0.698610 21.598691
555452.136510 2328049.051330 0.745721 0.707865 21.626172
556666.060670 2327652.373410 1.318779 1.147992 4.228920
556749.032230 2327643.816040 1.522203 1.080440 2.376222
555466.917530 2328107.457590 0.742399 0.714796 21.597985
555470.707930 2328113.628120 0.748399 0.726954 21.570889
555471.830670 2328144.554500 0.757425 0.743033 21.579603
555452.119450 2328151.062640 0.749951 0.727687 21.626941
555469.941860 2328157.462890 0.756600 0.756325 21.556418
555549.495440 2328197.357200 0.718400 0.756474 21.148821
555484.437840 2328224.974540 0.732833 0.778322 21.379577
555489.241170 2328282.184110 0.736529 0.805386 21.176182
555490.415240 2328292.297700 0.728580 0.791103 21.154434
555572.657840 2328378.233830 0.724083 0.866931 20.401865
555538.287780 2328396.698820 0.716139 0.826105 20.457512
555577.687620 2328413.770510 0.694175 0.907390 20.148584
555574.072420 2328461.462280 0.693504 0.869020 19.853265
555407.829500 2327776.602630 0.721833 0.633312 20.862579
556524.363400 2327438.180600 1.903263 1.078917 5.142107
556004.820800 2327618.705470 1.065014 0.821779 15.140658
555877.975830 2327660.635530 0.918748 0.796546 16.975803
555979.444270 2327631.994810 1.106087 0.838638 15.560462
556553.053710 2327370.273740 1.892256 1.235275 3.987817
556559.589230 2327372.080510 1.473414 0.993525 3.924060
556314.901060 2327460.473390 1.465244 1.078565 9.091656
555485.146010 2327730.571960 0.720519 0.623646 20.344228
556296.398500 2327468.284360 1.553864 0.936505 9.473282
555446.455960 2327745.493530 0.720989 0.620369 20.571981
555413.906590 2327758.020750 0.723587 0.818608 20.749614
556205.242430 2327504.409000 1.463462 0.908480 11.251738
556200.460390 2327509.290530 1.438770 1.044743 11.400700
555499.696200 2327737.657750 0.727236 0.649076 20.328398
556100.453920 2327545.580630 1.090181 0.851421 13.223159
556528.875240 2327397.503420 1.474911 1.050452 4.694712
556315.258240 2327473.791140 1.882423 1.148601 9.157259
556062.786190 2327561.827030 1.309001 1.035634 13.898184
556229.819950 2327506.754640 1.704818 1.125616 10.927816
556351.698000 2327466.922000 1.464263 0.986619 8.536616
556191.453980 2327523.007630 1.235746 1.241860 11.675213
555713.685760 2327680.037840 0.789981 0.947254 18.667785
555634.079100 2327708.241060 0.756817 0.864595 19.414153
555571.217290 2327727.761020 0.737564 0.713319 19.927728
556608.607300 2327381.071170 1.707749 1.415508 3.206288
556263.400570 2327509.475460 1.459061 1.220493 10.418275
556287.113530 2327502.553710 1.581387 0.901870 9.961704
556616.650270 2327386.594790 1.568407 1.077295 3.166875
555927.056400 2327627.100890 1.128388 1.085373 16.133892
555648.887480 2327716.597380 0.830853 0.782767 19.380270
555389.223430 2327796.626220 0.726559 0.659284 21.020469
555386.997110 2327797.353330 0.729911 0.638234 21.020629
555564.615170 2327748.662630 0.742139 0.736042 20.094179
556245.988710 2327528.912960 1.552538 1.217955 10.886404
555806.206360 2327678.446840 0.995995 0.766952 17.814202
556224.136170 2327541.188170 1.551828 0.979246 11.342636
556271.567260 2327531.553830 1.635837 0.941814 10.502732
555858.215520 2327670.904600 0.965771 1.006859 17.259186
556625.972410 2327412.973450 1.567579 1.221417 3.202499
556173.745850 2327571.515930 1.222682 0.980116 12.385786
555736.364960 2327718.638180 0.854623 0.844076 18.733082
555442.772090 2327810.084590 0.737292 0.647338 20.968626
556092.947880 2327610.790100 1.350377 0.954044 13.861272
556291.074770 2327545.569150 1.269454 1.181234 10.242473
556501.290160 2327475.319700 1.345090 1.269152 5.891125
555596.669010 2327780.389770 0.762605 0.767639 20.119564
556355.366090 2327531.729920 1.685955 0.904222 9.017445
555826.446780 2327708.708130 0.914814 0.930040 17.825518
556617.094850 2327443.890440 1.498377 1.110382 3.628272
556404.459230 2327519.836430 1.421383 0.923102 8.026051
555371.981800 2327858.397660 0.726826 0.696927 21.336046
555688.153140 2327764.638310 0.878611 0.731599 19.423099
555623.652770 2327784.819580 0.811427 0.679236 19.987200
556404.753780 2327530.857600 1.565806 0.975367 8.123100
556259.234190 2327580.320740 1.177840 1.130070 11.066422
556657.893800 2327442.353330 1.731574 1.284446 2.962369
555733.594060 2327756.321040 0.774489 0.709387 19.006349
555617.223420 2327804.036740 0.762429 0.715524 20.120555
555853.870540 2327729.138890 1.015436 0.879451 17.705996
555746.205020 2327765.729100 0.863871 0.715410 18.937042
555947.566890 2327706.784060 1.160804 0.798262 16.507876
555931.315610 2327712.173430 1.065769 0.786531 16.742655
555852.561950 2327737.868530 0.810187 0.733971 17.775309
556402.186040 2327558.184750 1.229554 1.187326 8.415856
556236.268250 2327625.468020 1.516313 1.023081 11.808365
556183.274410 2327643.147710 1.378456 1.052290 12.787787
556395.983640 2327572.960270 1.217467 1.134920 8.641246
556496.863650 2327542.523860 1.822729 0.964261 6.562940
556185.348880 2327652.081600 1.533910 0.905372 12.815338
555774.090880 2327790.307830 0.908043 0.705131 18.847497
555419.566030 2327906.989030 0.743366 0.692817 21.417407
556071.387760 2327705.058290 1.080741 0.856027 14.863345
555633.423220 2327848.682210 0.772032 0.677039 20.243751
555463.219850 2327902.027240 0.739757 0.699334 21.280441
555699.724430 2327830.508210 0.833817 0.702455 19.678747
556543.331670 2327552.553160 1.306323 1.013720 5.787614
556020.266660 2327739.309050 0.958092 0.864709 15.786527
556244.590700 2327668.875400 1.189398 0.931438 12.005407
556713.892700 2327507.578060 1.875616 1.007770 2.352094
556588.819210 2327553.539670 1.941946 1.109558 4.953894
555634.847140 2327939.722260 0.791727 0.690289 20.549402
555448.357860 2328016.485600 0.747359 0.693719 21.597865
555454.015720 2328017.131070 0.738091 0.693355 21.571952
555916.239440 2327892.528930 0.817910 0.752483 17.868175
555438.546980 2328063.338410 0.747043 0.709014 21.685804
555652.415190 2328010.405050 0.756333 0.705749 20.599956
555445.451810 2328083.675400 0.744871 0.734014 21.646223
556684.342410 2327708.174840 1.275876 1.049405 4.191595
556750.966060 2327688.671480 1.491157 1.111026 2.518995
556645.339230 2327729.886900 1.272807 1.046013 5.064525
555451.217820 2328142.823540 0.749872 0.736739 21.620415
555531.813050 2328193.619260 0.734932 0.772413 21.263747
555530.350460 2328195.085110 0.748068 0.776444 21.287181
555477.745470 2328215.956710 0.743258 0.771913 21.408826
555482.696780 2328288.185320 0.734984 0.795439 21.209764
556702.047240 2327885.904940 1.826707 1.044220 4.492257
555553.381270 2328289.666500 0.730849 0.801580 20.890060
555639.197510 2328290.769550 0.725271 0.810518 20.393191
555572.743470 2328455.739530 0.692000 0.995467 19.898117
555555.393680 2328508.563170 0.699515 0.880207 19.604417
555628.489870 2328498.070500 0.693093 0.902790 19.308602
555613.864530 2328521.273280 0.692341 0.932444 19.215498
556576.125610 2327379.909910 1.501883 1.045032 3.706881
556577.584960 2327382.840030 1.541139 1.371305 3.718852
555997.689880 2327659.275850 1.113132 0.813584 15.535666
556327.411990 2327595.534300 1.676298 0.902592 10.041423
555474.547970 2328214.873980 0.752033 0.772974 21.442195
555644.206360 2327677.490840 0.796109 0.928260 19.136901
556549.770020 2327372.653930 1.578671 1.394588 4.018513
555706.217040 2327658.728360 0.787121 0.705879 18.528203
556265.302190 2327474.685910 1.614994 1.273208 10.051457
555703.895080 2327660.100950 0.899392 0.951949 18.564856
556170.809510 2327513.421390 1.149796 0.889248 11.895937
555767.500700 2327647.398500 0.810568 0.938482 17.937573
556317.973450 2327466.237730 1.623668 0.960103 9.097794
556606.642580 2327364.853390 1.781352 1.429196 3.194836
556037.343750 2327562.826290 0.946535 1.084741 14.234726
555554.336210 2327719.689760 0.724819 0.638793 19.966299
556214.807860 2327506.599240 1.309652 1.186048 11.158125
556326.429320 2327470.731380 1.685977 0.951750 8.987003
556602.789430 2327373.125730 1.701432 1.111842 3.282908
555954.693540 2327596.778470 1.137352 1.092178 15.560459
556366.491210 2327460.755680 1.675498 1.164787 8.236541
555979.010130 2327592.046750 1.010695 1.010230 15.222959
555716.115020 2327679.945220 0.831451 0.930160 18.648455
556404.251830 2327451.333620 1.442744 0.990762 7.406901
555659.183810 2327699.357850 0.859642 0.906635 19.192023
556070.635130 2327566.443600 1.297821 1.126023 13.788121
556231.047550 2327513.178470 1.240868 0.893200 10.965161
556167.248170 2327534.806270 1.059607 0.867685 12.153961
556234.913090 2327515.919190 1.698659 0.898333 10.934630
555982.526430 2327607.644650 1.135969 0.915566 15.327562
556589.313960 2327401.927190 1.549663 1.110646 3.693893
555917.060850 2327636.100010 0.885646 1.065107 16.340205
556312.572630 2327508.189390 1.677595 0.915083 9.600016
556041.650330 2327599.980830 1.299042 1.064670 14.511453
556313.309880 2327509.705440 1.236168 0.907654 9.604395
555439.603450 2327793.685490 0.731520 0.675794 20.871139
555943.979740 2327638.898860 0.906208 1.019748 16.045477
555652.405000 2327732.782010 0.764985 0.728831 19.483567
556668.814090 2327393.159240 1.696265 1.108204 2.519613
555592.595610 2327758.280490 0.759374 0.806221 20.000112
555573.490840 2327764.096620 0.734581 0.670972 20.142235
555732.339420 2327715.538760 0.909364 0.848640 18.765552
556589.789310 2327428.025020 1.490237 1.130810 3.889069
556439.356690 2327485.380920 1.263233 1.214337 7.181602
556418.401370 2327494.406560 1.323166 1.091104 7.643848
556192.873470 2327573.118960 1.081256 0.858499 12.069815
556555.694460 2327453.804500 1.939741 1.008818 4.719699
555597.969730 2327782.659420 0.738472 0.718763 20.106850
556109.294010 2327617.786040 1.051391 1.049915 13.678850
556433.132450 2327510.722230 1.913173 0.980288 7.450859
555373.664570 2327858.915440 0.732819 0.661270 21.326269
555359.383750 2327865.048070 0.695263 0.696545 21.439348
556220.109130 2327588.395390 1.146588 1.073838 11.773044
556211.656680 2327594.672730 1.079393 0.941480 11.952128
555919.765870 2327693.571170 0.843253 0.853385 16.751365
556552.993160 2327479.834530 1.783530 0.956406 4.978293
555732.559480 2327757.875090 0.903385 0.772819 19.031014
555367.584850 2327871.948360 0.726829 0.691202 21.402382
555850.832820 2327720.880310 0.889273 0.927188 17.702049
556476.162110 2327515.051760 1.296391 0.926118 6.703688
556258.357180 2327594.753750 1.157045 0.947994 11.203713
555445.658940 2327858.934220 0.726355 0.684965 21.161047
555357.794530 2327888.073650 0.762802 0.731455 21.588794
556496.712280 2327519.500850 1.316380 1.011135 6.356593
555846.694400 2327738.644710 0.848805 0.882348 17.837580
556396.574220 2327556.253660 1.515659 1.005576 8.495033
556005.229610 2327688.609830 1.069367 0.894793 15.657002
555897.440920 2327723.535400 1.087184 0.897056 17.205567
556586.125490 2327492.644170 1.507044 0.988127 4.497634
556124.969240 2327654.340030 1.032590 0.965106 13.741604
556301.567990 2327598.939940 1.660343 0.875685 10.516875
556273.187560 2327608.714810 1.153823 1.004235 11.091765
555597.540560 2327834.006350 0.737868 0.664434 20.392554
556586.127200 2327504.745360 1.627095 1.140756 4.599981
556421.476440 2327562.622010 1.493294 1.167562 8.113168
556195.676880 2327642.760250 1.487211 0.854671 12.587607
556158.872250 2327656.802220 1.139486 1.034495 13.205331
556124.867070 2327671.386600 1.334534 0.897144 13.869118
555750.309720 2327796.610600 0.894342 0.726252 19.090107
555425.111560 2327900.878510 0.736961 0.694643 21.389569
555765.002900 2327799.854490 0.935333 0.699415 18.981165
556593.037600 2327523.362790 1.402092 0.963574 4.629314
556215.500790 2327652.986210 1.095676 0.842601 12.357027
556063.269900 2327709.063930 1.192098 0.817312 15.018181
555377.085010 2327933.692080 0.759189 0.698736 21.573396
556187.908570 2327675.237000 1.236906 0.846543 12.948782
556390.577760 2327626.130250 1.158569 1.099240 9.175187
