X(m) Y(m) X_Ratio Y_Ratio Z_Ratio
547688.608150 2330269.929780 3.101673 1.265224 8.644874
547643.367430 2330220.036710 2.026585 1.222654 8.962784
547671.228390 2330242.595060 3.089727 1.275714 8.746935
547904.049680 2330446.191830 2.951302 1.509549 6.723194
547615.277340 2330188.859340 2.125465 1.320832 9.152248
547830.624880 2330377.009490 3.118365 1.384086 7.398326
547785.201050 2330290.839140 3.138086 1.304084 7.725405
547728.621950 2330217.180420 2.380609 1.331935 8.139838
547869.009520 2330338.133820 3.430944 1.373316 6.945487
547682.861330 2330125.257970 2.822257 1.367521 8.355534
547765.148680 2330175.042480 2.035373 1.242748 7.687585
547582.584590 2330003.456790 2.348242 1.121152 8.893194
547571.381710 2329990.400760 2.677873 1.136861 8.961030
547855.860720 2330232.926730 3.036784 1.346203 6.920128
547508.015260 2329929.403750 1.525451 1.389668 9.277063
547690.082030 2329913.748110 2.724124 1.483357 7.573892
548099.562990 2330252.280850 3.124236 1.734187 4.302652
548101.918700 2330222.677920 3.172847 1.729511 4.219695
547799.041380 2329960.018800 3.330082 1.224981 6.690671
548089.123540 2330185.164090 2.851297 1.728752 4.278745
548105.803590 2330199.552250 2.163810 1.702313 4.119495
548078.541870 2330030.345460 3.309383 1.673136 3.963608
547371.209590 2330091.435090 1.669392 1.249879 10.939130
547535.155270 2329914.674130 2.080694 1.265238 8.988793
547956.479610 2330235.292630 3.381746 1.461879 5.841757
547768.011720 2330396.644490 3.230924 1.309678 8.051101
547442.408450 2330093.790770 1.715866 1.411164 10.377435
547641.126340 2330220.307800 3.080792 1.184847 8.978199
547424.568730 2330030.258540 2.803720 1.482833 10.308946
547718.645870 2330196.009340 2.896381 1.342432 8.191838
547506.256230 2330007.114620 2.954510 1.140154 9.574481
547634.402590 2330102.853450 1.994598 1.373380 8.741774
547738.692140 2330145.750920 3.071100 1.350791 7.875180
547710.104370 2330102.565800 3.161165 1.222265 8.026999
547683.356200 2330048.934140 3.171937 1.163443 8.114774
547593.605710 2329794.039670 3.228991 1.442941 7.942497
547812.909790 2329976.495300 2.841119 1.256167 6.607424
547856.633910 2329954.542180 2.905342 1.554121 6.090049
547891.171510 2329980.922970 2.892360 1.311650 5.831286
548082.386600 2329982.184940 3.565169 1.731532 3.770625
547862.892330 2329794.791870 3.341861 1.704868 5.359113
547708.924560 2329654.581730 2.304134 2.159011 6.143619
548130.253300 2329951.600040 3.408260 1.699967 3.192968
547743.414180 2330398.173430 3.449856 1.317871 8.299801
547507.024660 2330004.328000 1.705153 1.132584 9.546491
547548.641970 2330038.267270 1.930999 1.258140 9.318029
547730.184690 2330023.039490 2.188643 1.430684 7.598094
547891.636230 2329977.397950 2.942780 1.339739 5.812141
547372.922970 2330020.259580 2.778687 1.511249 10.702734
547617.656250 2330214.327940 2.696325 1.298532 9.186156
547694.547240 2330149.602510 3.032630 1.397491 8.306473
547574.857540 2330034.993900 3.108835 1.172713 9.078496
547756.624630 2330147.397430 2.682536 1.299684 7.709294
547773.573000 2330405.123090 3.223626 1.319355 8.002659
547696.924070 2330333.214750 2.904006 1.238348 8.665694
547405.559570 2330076.904050 1.946284 1.220948 10.619350
547499.741330 2330129.653560 2.120350 1.234316 10.002898
547908.490720 2330447.925200 2.562054 1.514190 6.676177
547479.123540 2330057.616330 2.343437 1.237319 9.970816
547377.295290 2329945.230590 2.765481 1.576752 10.368728
547404.089230 2329944.217040 1.440950 1.441626 10.158953
547629.378660 2330130.534940 3.055544 1.183262 8.872317
547477.888180 2329919.182860 1.436522 1.301693 9.484557
547746.282960 2330146.595090 2.963612 1.329958 7.805923
547897.872190 2330277.818240 2.675022 1.446565 6.555385
547550.776980 2329973.139830 1.519305 1.139542 9.063867
547478.402830 2329875.691040 1.407129 1.257375 9.283293
547778.127320 2330035.569820 3.057891 1.341121 7.171371
547614.414550 2329760.069090 2.352497 1.177192 7.594120
547880.814330 2329970.819340 2.919710 1.378311 5.901278
548095.453130 2330112.162870 3.667934 1.667894 4.028752
547705.890140 2330161.881530 2.665591 1.294933 8.226584
547698.870970 2330114.640440 2.039452 1.443539 8.176680
547365.007320 2330044.109560 2.649784 1.302204 10.839857
547458.862430 2330099.276180 2.659134 1.298134 10.264761
547505.277830 2330131.932400 1.862055 1.326310 9.969580
547555.380860 2330272.338870 2.942334 1.201431 9.855787
547358.034060 2330073.842040 1.778577 1.409859 10.984949
547734.652590 2330388.007220 2.786892 1.325564 8.376533
547762.381100 2330372.482860 3.295997 1.306644 8.079143
547580.523190 2330194.657380 2.273686 1.315985 9.475144
547920.399290 2330478.199870 2.673806 1.543887 6.581305
547701.316410 2330280.625580 3.166234 1.240520 8.536301
547640.791020 2330221.340550 3.098286 1.214677 8.985749
547774.039670 2330304.835600 3.413608 1.289884 7.864365
547454.611570 2330022.040590 2.651389 1.478546 10.050169
547657.945800 2330195.994380 2.725385 1.290054 8.773742
547392.510380 2329953.610410 1.477456 1.232103 10.295487
547485.427120 2330020.254330 2.225345 1.146378 9.790249
547404.017700 2329945.303100 1.449596 1.188667 10.173351
547424.502690 2329960.737920 2.611074 1.178079 10.060624
547651.253780 2330140.610290 3.117333 1.374139 8.702329
547769.667110 2330238.381350 3.357841 1.297825 7.785422
547919.496090 2330369.410600 2.665527 1.491092 6.470845
547716.201780 2330187.927700 2.715497 1.272930 8.198623
547866.813720 2330307.543000 3.180658 1.362507 6.917408
547566.927250 2330038.073850 2.072872 1.399263 9.143321
547490.012700 2329970.419680 1.526055 1.316478 9.578937
547735.818480 2330114.538090 2.932137 1.306883 7.823642
547544.914310 2329943.286680 1.895397 1.129432 9.005309
547855.017580 2330211.251130 3.353070 1.413263 6.849680
547612.968510 2329851.649410 2.432681 1.594235 8.024727
547631.969360 2329760.437380 2.276918 1.824624 7.434354
547980.706420 2329954.688660 3.413227 1.624934 4.791541
547935.130130 2329828.242550 3.273844 1.649263 4.776043
547696.526860 2330331.717620 2.504292 1.243698 8.664328
547368.241820 2330040.343870 1.914465 1.556667 10.802801
547661.870850 2330288.127170 2.279456 1.213663 8.921593
547443.474370 2330092.708680 1.704328 1.200210 10.360975
547448.616700 2330096.167390 1.960541 1.284240 10.335155
547517.036870 2330155.329990 2.019019 1.297421 9.924962
547518.688840 2330157.033660 2.867276 1.244346 9.920208
547685.853520 2330299.966340 3.283654 1.227504 8.717905
547494.744380 2330119.155550 1.784577 1.448595 10.021901
547643.516970 2330218.807130 2.593957 1.219442 8.961871
547430.981570 2329922.638790 2.928479 1.435154 9.875470
547636.785160 2330095.599700 2.306095 1.225941 8.713585
547641.752200 2330062.661440 2.917407 1.155961 8.568323
548032.345090 2330221.662290 3.764081 1.606083 4.982651
547951.163330 2330124.012210 3.384394 1.432778 5.637236
547521.979610 2330245.623440 2.838553 1.254732 10.092979
547685.894900 2330314.738650 2.905144 1.226712 8.743418
547769.748410 2330387.069060 2.892892 1.313932 8.022553
547475.912350 2330116.212770 1.815659 1.381894 10.157676
547704.741210 2330317.135930 2.222583 1.263012 8.557441
547540.712770 2330153.130490 1.903916 1.220097 9.716145
547691.769170 2330276.518130 2.925645 1.238859 8.617770
547687.299930 2330270.722780 2.794808 1.216079 8.655304
547885.603270 2330443.836530 3.666062 1.480971 6.903803
547596.032230 2330183.514070 2.470872 1.310489 9.313063
547844.214600 2330401.451020 2.823061 1.425059 7.291749
547885.464230 2330437.291600 3.161088 1.476112 6.906986
547465.871830 2330047.575870 1.884118 1.152768 10.041727
547495.166630 2329973.511410 2.401465 1.486407 9.548897
547402.697140 2329878.937740 1.564884 1.749563 9.918082
547496.819210 2329952.448300 2.874193 1.594843 9.456068
547584.678590 2330027.478030 1.753031 1.414276 8.968071
547947.680420 2330338.850680 2.343606 1.493330 6.118794
547536.204350 2329913.454100 1.774078 1.262484 8.960775
547987.307740 2330287.838990 2.606911 1.549752 5.614560
548064.215090 2330301.468810 3.311224 1.688939 4.790563
548011.144530 2330126.053070 2.931222 1.554104 4.982776
548109.791870 2330183.259980 3.358154 1.712773 4.040927
547737.225100 2330430.696500 3.400878 1.325379 8.387121
547314.769900 2330057.530940 1.762607 1.521624 11.254504
547431.448000 2330016.019230 1.675604 1.167770 10.213361
547965.202760 2329944.551700 3.585859 1.374467 4.939201
547567.335080 2330252.501620 2.451497 1.216614 9.714414
547704.453980 2330366.354930 2.980223 1.277217 8.630147
547422.513550 2330086.073180 1.683753 1.311885 10.526959
547804.360350 2330393.996800 3.136794 1.367696 7.684481
547615.891970 2330213.505070 2.455504 1.201358 9.194194
547887.868410 2330455.459920 2.559414 1.493745 6.897888
547572.982180 2330172.796810 3.086193 1.364592 9.486762
547514.102420 2330105.246770 2.384509 1.154057 9.814813
547451.716310 2329960.667850 1.507029 1.497596 9.843014
547762.516480 2330210.814300 2.958279 1.287760 7.799329
547673.257930 2330129.470280 2.712241 1.319650 8.442317
547450.264650 2329931.938900 1.448341 1.496387 9.747139
547558.475340 2330023.251460 1.943663 1.424658 9.182610
547995.554200 2330404.396840 2.499832 1.626837 5.699675
547595.187870 2330043.622560 2.562478 1.201106 8.923099
547939.944700 2330344.263020 3.521364 1.506892 6.214354
547489.801030 2329946.797790 2.329803 1.198500 9.488709
547952.526980 2330349.152240 3.077153 1.496569 6.074624
547477.893920 2329909.441770 1.602500 1.152783 9.448913
547551.117680 2329972.143490 1.550857 1.151729 9.069417
547627.014770 2329953.914610 2.005164 1.426684 8.310727
547594.404660 2329899.924870 2.369062 1.265638 8.398051
547541.484250 2329822.408570 2.822713 1.504732 8.518815
547862.912110 2330056.281310 3.119694 1.514503 6.358313
547571.568600 2329800.161870 2.966641 1.117974 8.147837
547638.483760 2329857.028020 2.848002 1.545356 7.805063
547955.510250 2329960.012700 3.167445 1.597189 5.050949
548147.718870 2330057.061280 3.943052 1.767647 3.332005
548177.720210 2329960.212280 3.750351 1.812706 2.723679
547586.328860 2330280.050450 2.391847 1.189517 9.597811
547675.432980 2330357.944500 2.428557 1.241801 8.896888
547725.375850 2330389.871370 3.094266 1.299648 8.465423
547807.362790 2330342.349400 2.799065 1.329100 7.586498
547674.903320 2330214.755370 2.654861 1.239034 8.657339
547693.694340 2330163.793790 2.963203 1.204100 8.356453
547707.848270 2330020.514530 2.560844 1.163967 7.805309
547669.100220 2329973.704280 2.312865 1.123141 8.007131
547370.459960 2330041.411440 1.584377 1.221322 10.791874
547690.208740 2330319.354430 2.831551 1.224672 8.706792
547634.356450 2330220.931760 3.104310 1.245810 9.045866
547792.714600 2330339.688200 2.728612 1.313232 7.729233
547768.743160 2330226.605930 2.070477 1.261511 7.770077
547889.928220 2330274.829220 2.279178 1.405458 6.625722
547596.501460 2330287.402010 3.030129 1.205900 9.522168
547518.694950 2330150.930760 2.663579 1.371944 9.905449
547758.014770 2330359.231260 3.114655 1.296299 8.102480
547552.951540 2330171.409790 2.086918 1.174665 9.655696
547512.371830 2330127.693540 2.071233 1.260488 9.896944
547662.251710 2330234.526550 3.068102 1.229525 8.819577
547665.599370 2330237.116180 2.765266 1.268181 8.795152
547660.671630 2330231.297640 3.128214 1.254388 8.823285
547714.664430 2330275.003170 3.146192 1.254362 8.393198
547533.754390 2330112.507660 2.991145 1.379721 9.668923
547530.452270 2330097.991700 1.844378 1.377229 9.657153
547691.019410 2330237.146970 2.853860 1.291796 8.553654
547951.979250 2330457.415880 3.617724 1.563761 6.220223
547616.236820 2330134.878140 2.763206 1.183809 9.004339
547629.390630 2330128.770230 2.325238 1.166676 8.861424
547766.418700 2330234.744480 3.353871 1.261945 7.810675
547713.026610 2330186.580840 2.165696 1.240858 8.221444
547676.886470 2330048.056090 2.356831 1.261586 8.180670
547539.290650 2329908.256900 2.256081 1.274765 8.936759
547708.115480 2329963.003420 1.744815 1.177797 7.604686
548079.515500 2330284.384640 3.620678 1.708666 4.583362
547925.095460 2329979.805480 3.285386 1.415574 5.461354
547705.849370 2329777.282960 2.187849 1.662523 6.850437
548233.400880 2330031.068300 3.614133 1.911385 2.394569
548262.833740 2330032.628600 2.068237 1.945201 2.160139
548131.896730 2329836.466800 2.012786 1.976083 2.799285
547876.354370 2330268.504640 3.506894 1.403278 6.753368
547768.355470 2330381.906250 3.415220 1.315172 8.039470
547749.331790 2330280.832550 3.063135 1.273987 8.065054
547818.757080 2330330.503330 3.180124 1.341742 7.449770
547764.983640 2330241.543670 3.197455 1.255131 7.844229
547690.895260 2330052.121950 2.799046 1.156114 8.066164
547672.721800 2330367.427730 2.988930 1.236424 8.935582
547554.540280 2330260.577210 2.717525 1.249664 9.839799
547456.698970 2330099.742520 1.870471 1.400122 10.275733
547847.410520 2330424.145020 3.640970 1.435889 7.283551
547464.805050 2330048.175660 1.776558 1.176543 10.054218
547665.491210 2330170.973940 2.022395 1.205389 8.636821
547631.574460 2330106.560240 2.265758 1.223158 8.787792
547788.568360 2330048.553650 2.980294 1.207937 7.120650
547648.644900 2329916.425420 2.511328 1.216784 7.968096
547624.512700 2330214.045620 2.538431 1.292940 9.125233
547382.640380 2330000.672670 1.679441 1.176356 10.544121
547517.528560 2330109.860260 1.887977 1.421726 9.802311
547530.890870 2329992.971920 1.653874 1.192041 9.322701
547480.625120 2329943.560300 2.190076 1.401680 9.561513
547578.799560 2330025.882260 2.666954 1.303798 9.016088
547840.454590 2330008.683470 3.258007 1.269855 6.447070
547612.056400 2330292.827550 2.127886 1.226418 9.393362
547910.651490 2330402.040650 2.797216 1.488066 6.598398
547595.772710 2329876.661190 2.185592 1.114479 8.282632
547887.864500 2330113.087550 2.129600 1.492606 6.304500
547466.351320 2330000.425540 1.573427 1.161118 9.879783
547766.439700 2330236.019930 3.114293 1.271869 7.815372
547587.877320 2329981.719180 2.872649 1.535480 8.783036
547710.931270 2329962.302860 1.633748 1.168970 7.570286
547969.886600 2330299.697750 3.719465 1.513780 5.807038
547516.999020 2330146.914670 2.524105 1.401401 9.902875
547487.533570 2329908.242920 1.491104 1.430949 9.360828
547628.772580 2329946.043090 2.514763 1.462998 8.274354
547711.995610 2329940.473880 1.827726 1.169412 7.479761
547783.855830 2329929.805730 3.301999 1.347097 6.738664
547580.348750 2330246.511260 2.439717 1.181320 9.584139
547793.750120 2330423.307800 3.162853 1.365272 7.823733
547807.356320 2330210.812190 3.245384 1.387752 7.357698
547448.979610 2330182.312190 2.546584 1.398978 10.561140
547546.007570 2330265.435670 2.856874 1.246525 9.926474
547333.720460 2330058.425660 1.863675 1.264890 11.122965
547678.589720 2330251.200410 2.580581 1.215398 8.699379
547800.184330 2330333.085600 2.660438 1.331288 7.647393
547556.286130 2330101.335940 1.996614 1.403278 9.438024
547477.233760 2330007.154720 3.016697 1.470057 9.817376
547770.169190 2330175.526790 3.235051 1.273934 7.634216
547774.712520 2330431.842470 2.488063 1.355225 8.019460
547685.533450 2330349.370250 3.016228 1.267025 8.791782
547794.883670 2330438.153730 3.312235 1.382875 7.825625
547805.554080 2330425.488370 2.527830 1.384934 7.709289
547425.573000 2330086.387880 1.880981 1.187936 10.505219
547238.209960 2329909.604550 2.035928 1.755723 11.246306
547830.615970 2330375.953930 2.486074 1.387890 7.397360
547726.581790 2330196.200930 2.950686 1.268286 8.108559
547493.391720 2329972.497070 1.667964 1.223937 9.557588
547590.088870 2330048.592220 1.668217 1.361501 8.985551
547576.683350 2330034.343320 1.811464 1.543711 9.060254
547429.302980 2329902.591670 1.882599 1.538050 9.811443
547737.217040 2330144.685670 2.866717 1.365456 7.886089
547465.098630 2329905.435550 1.409155 1.521159 9.532815
547857.990720 2330332.472870 2.421012 1.394318 7.050576
548208.899050 2329996.073970 2.882966 1.909395 2.568815
547812.392210 2330206.966520 3.270986 1.304934 7.292551
548024.539670 2330235.504910 3.560870 1.600415 5.095695
547684.893920 2330275.343380 2.964456 1.249902 8.683588
547850.629390 2330329.529140 3.387017 1.389656 7.125691
547392.158940 2329930.391660 1.448458 1.310967 10.206981
547380.038570 2329846.947450 1.424910 1.632668 9.939585
547744.442990 2330146.985140 3.120269 1.373074 7.820933
547888.123050 2330111.676390 2.493430 1.321548 6.284096
547923.686890 2330127.584660 2.735980 1.458035 5.928892
547994.219850 2329846.581850 3.424150 1.605231 4.252909
547530.115110 2330053.268620 2.107662 1.163301 9.520953
547994.258180 2330038.256900 3.310545 1.544606 4.938694
547701.447880 2330151.973940 2.665691 1.223188 8.250375
547516.489620 2330189.585780 2.482332 1.339476 10.022232
547667.307740 2330239.088500 2.209823 1.204422 8.782093
547756.078370 2330194.643460 3.026407 1.240454 7.820729
547806.210570 2330222.159850 2.230536 1.293793 7.389142
547818.720580 2330128.803380 3.163647 1.315856 7.051790
547826.368900 2330001.208010 1.757050 1.245720 6.583532
547735.506230 2330122.465420 2.978333 1.194989 7.851127
547702.110230 2329884.851200 2.597397 1.374504 7.345381
547443.071780 2330177.427190 2.214832 1.267347 10.607753
547604.105710 2330285.064240 3.104824 1.214839 9.450410
547677.524780 2330332.982700 2.316402 1.253203 8.843410
547417.128170 2329976.011110 2.673320 1.507469 10.186146
547617.000370 2330127.140840 2.646529 1.395925 8.978795
547688.176270 2330319.389340 2.543198 1.248870 8.726178
547768.308110 2330232.240200 2.211069 1.326150 7.777478
547875.764280 2330311.718080 3.452472 1.406065 6.834098
547984.458130 2330055.092160 2.242737 1.533358 5.093562
547273.709230 2329964.829590 1.921237 1.252834 11.216826
547469.597410 2330113.260410 1.795851 1.321423 10.212361
547291.556030 2329920.466980 1.554291 1.549219 10.927633
547486.957760 2329921.411010 1.732992 1.107366 9.420280
547948.281620 2330132.240390 3.628582 1.447146 5.686061
547815.211910 2330244.585880 2.117964 1.360925 7.336293
547677.217770 2330360.016360 2.842795 1.271183 8.889096
547560.155030 2330039.723450 2.134723 1.153805 9.221269
547826.359250 2330365.469590 3.195283 1.362526 7.428929
547821.753660 2330297.035340 3.257485 1.310816 7.383030
547523.868650 2330221.640660 1.997076 1.289723 10.036070
547520.539790 2330182.457760 2.565961 1.168795 9.970068
547460.441890 2330101.134370 2.859013 1.379235 10.256556
547412.782960 2329863.561770 1.339185 1.691533 9.759578
547677.331540 2330378.039260 2.998510 1.261340 8.906350
547634.459110 2330104.126310 2.571802 1.330083 8.759991
547495.268680 2330040.399410 1.815946 1.223953 9.779450
547595.733030 2330046.347720 3.054696 1.134900 8.930619
547307.632450 2329973.670720 2.570797 1.266281 11.013422
547765.474120 2330425.271510 3.378337 1.367242 8.120864
547509.834590 2330106.977230 2.059198 1.373422 9.854458
547554.050540 2330259.278840 2.799973 1.237269 9.845268
547984.307130 2330447.658420 2.662020 1.608766 5.880242
547421.881230 2330135.648190 2.846033 1.402574 10.669023
547279.950200 2329972.355960 1.816931 1.502996 11.203498
547503.884400 2330149.682010 2.208413 1.322130 10.017046
547922.431640 2330475.092580 2.629124 1.544235 6.551099
547952.415890 2330456.310620 3.668368 1.572280 6.245171
547911.995850 2330496.521370 2.753723 1.542224 6.694421
547736.348270 2330223.090120 3.044893 1.254389 8.077072
547631.792970 2329947.379640 3.123839 1.077101 8.255941
547806.237920 2330223.505040 2.629932 1.309949 7.396651
547657.375850 2330171.112060 2.830129 1.218453 8.721237
547592.406490 2330045.304990 2.358103 1.205380 8.959185
547785.517330 2330047.322510 3.090145 1.506377 7.129108
547768.619750 2330383.022830 2.488807 1.324173 8.035091
547973.470460 2330451.849530 3.920407 1.599645 6.001214
547915.995610 2330409.924480 2.604082 1.497906 6.555559
547970.077390 2330456.696060 3.761643 1.610475 6.063197
547808.261600 2330278.670590 3.147601 1.328915 7.483722
547984.300900 2330396.095200 2.513583 1.612289 5.819815
548008.686770 2330236.442870 2.920357 1.585087 5.266483
547633.858890 2330094.432070 3.102892 1.336517 8.722883
547963.801880 2330214.680790 2.185875 1.545166 5.715407
547933.953610 2330365.881100 3.497808 1.501664 6.307100
547989.093260 2330068.235530 3.686327 1.594542 5.063272
547916.943730 2329714.559750 3.101889 2.110698 4.465241
547557.141970 2330260.242000 2.249056 1.265596 9.818877
547911.728390 2330331.615140 3.641943 1.462022 6.491680
547307.369380 2329966.503660 1.547116 1.288081 10.992075
547861.617430 2330236.295200 2.111276 1.395346 6.860814
548054.755980 2330406.701740 3.826520 1.697685 5.067252
548074.920040 2330364.659260 3.212528 1.731605 4.775798
548002.458860 2330248.702790 2.565995 1.593414 5.363484
547765.004030 2330038.084720 3.115722 1.200914 7.286711
548082.287230 2330289.612950 3.718416 1.721556 4.570165
548139.483400 2330275.112430 3.005540 1.763363 3.909929
548081.097660 2330181.221890 3.722470 1.642100 4.358861
547986.219970 2330436.769180 3.948179 1.630317 5.849536
547933.682500 2330367.232120 2.567533 1.508525 6.309731
547779.320430 2330474.593370 3.318874 1.399036 8.022647
547448.278200 2329959.835690 1.481131 1.238034 9.859268
548136.331050 2330236.449040 3.410583 1.825071 3.862190
548074.940310 2330303.800420 3.424651 1.716607 4.677364
547698.474240 2330147.472810 2.747680 1.182781 8.266249
548170.682860 2330165.612700 2.405726 1.837738 3.332241
547923.514280 2329770.258120 3.224822 1.520735 4.622046
548307.662840 2330055.344670 3.517727 2.062436 1.870682
548004.532710 2329904.921080 3.447717 1.638855 4.324178
548139.849850 2329957.946230 3.346005 1.801323 3.128658
548073.460330 2329930.554570 1.745718 1.639263 3.714691
547897.880620 2330399.290130 3.414358 1.484149 6.728481
548022.387330 2330450.067760 3.810200 1.684428 5.466610
547889.392700 2330400.950390 3.487463 1.490796 6.836977
547875.524660 2329778.838500 1.480963 1.925807 5.155798
548341.312260 2329920.945560 2.777047 2.138556 1.713077
548401.351810 2329842.648010 3.229398 2.237159 2.188949
547663.011960 2330233.111850 2.790951 1.209963 8.807150
547485.354130 2330111.675540 2.370271 1.176504 10.073101
548152.481320 2330099.077820 3.094038 1.829521 3.360185
548085.041020 2330307.185060 3.497665 1.730115 4.572885
548331.420650 2330058.257320 2.576969 2.174105 1.777703
548269.721190 2330038.834960 3.835352 2.015109 2.081950
547855.214110 2330459.591540 2.896082 1.466923 7.249098
548308.183110 2329906.904910 2.375377 2.143352 1.711457
548060.397950 2329575.110110 1.553605 2.358703 2.455045
548013.504030 2330178.254760 3.392480 1.566931 5.091459
548372.002930 2329976.755430 3.482324 2.189708 1.754668
548452.417720 2329807.087770 2.042558 2.397678 2.824538
547871.245970 2329987.941830 1.900579 1.302318 6.037280
548183.673100 2330242.334660 2.677590 1.953549 3.374541
547653.913450 2329756.531490 2.188136 1.805603 7.198615
547913.777710 2330216.692140 3.222249 1.413166 6.260007
547887.325070 2330158.470120 3.380926 1.454923 6.407255
547980.828860 2330402.002760 3.517629 1.602472 5.861791
547580.433350 2330091.827150 1.858559 1.323037 9.206289
547884.160770 2330439.960830 3.774528 1.478513 6.911557
548078.389400 2330134.243560 3.722084 1.741878 4.254876
548047.892700 2330416.222990 3.610231 1.709906 5.157469
547347.016970 2330280.512630 2.182516 1.279651 11.555760
547626.842650 2330422.398470 2.680646 1.263356 9.410594
547727.875000 2330638.423210 3.297512 1.463365 8.544029
547528.151610 2330348.559080 2.225288 1.224141 10.204451
547674.158690 2330426.709410 3.063326 1.278873 8.978734
547588.011840 2330514.801080 2.977608 1.320697 9.816730
547251.379270 2330225.953860 2.723060 1.410674 12.143506
547599.440190 2330522.660740 3.323426 1.317578 9.713668
547464.592650 2330390.299300 2.263702 1.265222 10.791196
547392.705320 2330317.535400 2.175914 1.251074 11.265015
547313.533570 2330239.571290 2.211721 1.360300 11.725152
547594.709840 2330466.922530 2.823334 1.284118 9.731029
547315.426030 2330186.458860 2.518613 1.302295 11.592963
547221.933230 2330104.369780 1.649154 1.439516 12.038042
547196.033140 2330029.049990 2.329575 1.380403 11.980699
547725.259400 2330458.302720 3.209442 1.330624 8.514035
547690.028440 2330418.966540 2.796769 1.300926 8.821228
547309.177000 2330090.027160 2.287822 1.305763 11.386968
547767.206050 2330475.565030 3.272725 1.379147 8.116951
547659.985110 2330380.161000 3.092402 1.269492 9.060753
547528.769780 2330266.360810 2.246659 1.228964 10.065153
547404.877930 2330138.875950 2.778882 1.451226 10.813492
547882.429570 2330435.446880 2.476298 1.477788 6.917188
547573.661990 2330171.973050 2.271489 1.161419 9.477709
547518.985230 2330110.667180 3.036866 1.290481 9.796152
547640.581050 2330209.283170 2.597667 1.218929 8.969772
547643.487790 2330137.227140 2.744333 1.404819 8.754013
547756.489260 2330199.540130 2.301705 1.351913 7.833612
547692.079220 2330023.837400 2.660226 1.196444 7.947712
547744.072270 2329851.827510 2.550306 1.550100 6.820979
547714.536380 2330623.563830 3.567484 1.453603 8.670920
547402.250610 2330352.947750 2.771021 1.277457 11.240312
547319.662720 2330278.341130 2.219674 1.328692 11.756211
547394.939940 2330323.730620 2.889130 1.291539 11.262490
547399.939450 2330324.847410 2.882836 1.257079 11.219123
547495.120850 2330349.483670 2.269217 1.238302 10.489394
547298.996950 2330071.345950 1.707258 1.418796 11.409162
547817.143430 2330327.549410 3.300893 1.327206 7.462935
547795.305420 2330294.851750 2.206124 1.308948 7.634343
547772.058960 2330238.439240 2.442861 1.294126 7.763059
547574.558350 2329916.626160 1.734067 1.519851 8.670554
547690.838260 2330621.470130 2.753674 1.442764 8.898532
547708.290770 2330629.774400 3.747530 1.449142 8.747934
547170.416870 2330169.522830 1.769454 1.506641 12.546690
547250.652830 2330233.581850 1.985555 1.326103 12.160750
547193.915410 2330177.618900 2.194051 1.481900 12.418097
547150.480040 2330124.541170 1.693376 1.480193 12.555423
547195.271360 2330157.548000 2.244626 1.508068 12.357904
547400.137940 2330321.868740 2.080228 1.273349 11.218190
547505.273560 2330380.798230 2.472701 1.254440 10.442062
547263.215820 2330168.994720 1.881803 1.371830 11.923152
547528.159910 2330343.040920 2.400201 1.242283 10.194498
547787.806150 2330561.340890 2.660666 1.453804 7.956780
547699.451050 2330482.493180 3.320422 1.348067 8.778664
547443.704590 2330258.121400 1.990135 1.255674 10.765922
547723.311280 2330497.529290 3.030245 1.366271 8.559164
547469.551150 2330277.597080 2.753979 1.222791 10.584183
547284.073490 2330114.710970 1.691532 1.469958 11.625843
547387.028560 2330057.514470 1.649128 1.332137 10.703271
547393.345580 2330061.604310 1.635177 1.472136 10.677621
547375.812740 2330044.911380 2.454247 1.220270 10.744240
547605.217530 2330231.229220 2.590846 1.187986 9.329089
547324.937010 2329992.700990 2.137272 1.281408 10.956668
547337.114990 2329968.112300 2.222957 1.225383 10.769747
547464.895260 2330028.864750 1.761795 1.166843 9.989670
547375.886110 2329925.109800 1.396621 1.315185 10.314687
547861.797120 2330299.627620 3.134665 1.390368 6.953063
547695.079220 2330146.162020 2.733502 1.249749 8.304807
547505.862920 2329928.380250 2.404823 1.135695 9.295892
547586.997920 2329975.893920 2.004008 1.137028 8.771864
547297.055910 2330272.340150 2.063909 1.306300 11.907494
547255.018550 2330232.244750 2.671988 1.363484 12.136060
547386.532350 2330336.868710 2.174383 1.256350 11.343836
547681.264890 2330590.954990 3.322470 1.418739 8.997784
547669.266240 2330526.893480 3.104419 1.346607 9.076370
547526.038450 2330346.675400 2.535168 1.226401 10.221864
547476.473020 2330297.464970 2.159123 1.225785 10.568981
547534.691410 2330328.715270 3.107905 1.241458 10.118150
547235.380740 2330046.308960 2.691799 1.310570 11.775312
547720.053470 2330446.338460 2.543600 1.315504 8.556973
547536.005250 2330287.686580 3.048233 1.236076 10.045409
547360.320430 2330074.441040 2.453483 1.257177 10.970114
547549.064700 2330216.579680 2.994127 1.240948 9.799558
547491.602780 2330122.632350 2.274912 1.367423 10.045850
547826.488890 2330336.146700 2.622669 1.340336 7.382796
547774.793090 2330239.673030 3.301530 1.316958 7.735670
547865.762210 2330233.672670 3.295531 1.412040 6.793535
547950.433110 2330044.898190 2.119381 1.435303 5.400868
547912.551270 2329809.982480 2.065436 1.846175 4.945721
547937.559080 2330315.874110 2.727287 1.486300 6.187548
